Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
0.014453476872095502,0.0006352943086130143,0.09066269364945433,0.12675324629131665,0.3333333333333333,0.7272727272727273,0.6666666666666667
0.01275082631598727,0.0011986007373993805,0.29082015246951753,0.12977128909567415,0.5,0.7272727272727273,0.6666666666666667
0.011216401339399504,0.001342779559907599,0.30965878651051115,0.13577591242580417,0.6666666666666666,0.7272727272727273,0.6666666666666667
0.011946655728128608,0.001298470741501974,0.2339002015689847,0.11472603796668862,0.8333333333333333,0.7272727272727273,0.6666666666666667
0.011424743513134791,0.0008670251074954947,0.13043869648336792,0.14835878896607768,1.0,0.7272727272727273,0.6666666666666667
0.011597161463148485,0.0007641301381367267,0.06201875739651634,0.13779610260655456,0.0,0.7272727272727273,0.6666666666666667
0.013338372665869491,0.0016440090404385194,0.3149408885875119,0.1385111387567346,0.16666666666666666,0.7272727272727273,0.6666666666666667
0.01268689977435553,0.0010368427131943936,0.09278449795283206,0.13821244205976235,0.3333333333333333,0.7272727272727273,0.6666666666666667
0.012084860206961852,0.000876855195699678,0.0892569284510169,0.13526769787372045,0.5,0.7272727272727273,0.6666666666666667
0.011714814796496815,0.0006522441832800651,0.09771307244051196,0.11291171448870294,0.6666666666666666,0.7272727272727273,0.6666666666666667
0.011460923638898541,0.0003824097305049718,0.05818647202240222,0.13812705092645158,0.8333333333333333,0.7272727272727273,0.6666666666666667
0.010304619203884103,0.0007425526120444885,0.19332684222361912,0.1313052868410199,1.0,0.7272727272727273,0.6666666666666667
0.010215900177364916,0.0011152988162324755,0.09074359436090705,0.16023659740778798,0.0,0.7272727272727273,0.6666666666666667
0.010809968870037852,0.001208002883223356,0.12482371061003252,0.15518757143953943,0.16666666666666666,0.7272727272727273,0.6666666666666667
0.01063765359676947,0.0008523114415407058,0.0710077737153598,0.15175423361423365,0.3333333333333333,0.8181818181818182,1.0
0.01019545328826755,0.0006655397656612247,0.08738758756963037,0.1432698415277946,0.5,0.8181818181818182,1.0
0.009390041101611723,0.0010483174427029045,0.1486878475162574,0.15280747847652504,0.6666666666666666,0.8181818181818182,1.0
0.007803751731503118,0.0017336671646055685,0.3260909724288582,0.1415445090130484,0.8333333333333333,0.8181818181818182,1.0
0.007371231470620842,0.003247055855794909,0.5035591215101552,0.13495436767007038,1.0,0.8181818181818182,1.0
0.007866539351083,0.0030668041757638395,0.3887626226755454,0.1586934538802034,0.0,0.8181818181818182,1.0
0.008182700005607889,0.0018160418772820229,0.15747873325318812,0.1370239547557919,0.16666666666666666,0.8181818181818182,1.0
0.00904986356653706,0.002048322288437123,0.22646654706873923,0.13288200107262674,0.3333333333333333,0.8181818181818182,1.0
0.009675455599663258,0.003261027251495714,0.2763435690461449,0.12809527557844108,0.5,0.8181818181818182,1.0
0.009496153568786898,0.0015838537674246146,0.1689403664781413,0.1327682468601479,0.6666666666666666,0.8181818181818182,1.0
0.009534301928776185,0.0003117530871218521,0.08154297360398689,0.15019769772266822,0.8333333333333333,0.8181818181818182,1.0
0.010375429826378504,0.0004882835144710681,0.17673250551815137,0.11900587821323669,1.0,0.8181818181818182,1.0
0.010989582090434621,0.0012295720182885312,0.20882880855980857,0.18039121510579312,0.0,0.8181818181818182,1.0
0.011530802272473951,0.00136676950628042,0.13921414165305965,0.14229143571812825,0.16666666666666666,0.8181818181818182,1.0
0.011215211868796109,0.0008119380148275794,0.09012179993789146,0.13161377614500852,0.3333333333333333,0.8181818181818182,1.0
0.010582838431552563,0.000884222517460901,0.18685245576727216,0.14615958967686046,0.5,0.8181818181818182,1.0
